NC1=CC(F)=CC=C1NC(=O)C1=CC=C(CNC(=O)\C=C\C2=CC=CN=C2)C=C1	chidamide	pIC50=7.0222764	pIC50=7.0222764	pIC50=7.0222764
[H][C@]12CC(=O)N[C@]([H])(C(C)C)C(=O)N[C@]([H])(CSSCC\C=C\1)C(=O)N\C(=C/C)C(=O)N[C@@]([H])(C(C)C)C(=O)O2	romidepsin	pIC50=6.55
COC(=O)[C@@H]1Cc2cccc(C[C@H](NC(=O)C)C(=O)N[C@@H](CCCCCC(=O)NO)C(=O)N1)c2	CHEMBL388195	pIC50=7.24
C\C=C\1/NC(=O)[C@@H](CS)NC(=O)[C@H](NC(=O)C[C@H](OC(=O)[C@@H](NC1=O)C(C)C)\C=C\CCS)C(C)C	CHEMBL146250	pIC50=7.24
Cc1ccc(cc1)c2csc(NC(=O)CCCCCCS)n2	CHEMBL3288475	pIC50=7.24
Cc1cccc(NC(=O)CCCCC(=O)NO)c1	CHEMBL1089339	pIC50=7.24
Nc1ccc(cc1NC(=O)c2ccc(CN3[C@@H](COC3=O)c4ccccc4)cc2)c5ccccc5	CHEMBL3664136	pIC50=7.24
Nc1ccc(cc1NC(=O)c2ccc(CNC(=O)OCc3ccccc3)cc2)c4ccccc4	CHEMBL252409	pIC50=7.24
Nc1ccccc1NC(=O)c2ccc(cc2)C3CCN(Cc4ccc(cc4)C(=O)NC5CC5)CC3	CHEMBL409493	pIC50=7.24
ONC(=O)CCCCCCNC(=O)c1cnc(nc1)N(c2ccccc2)c3ccccc3	CHEMBL2364628	pIC50=7.24
Oc1ccc(cc1NC(=O)c2ccccc2)c3ccccc3	CHEMBL269935	pIC50=7.24
CC(C)C[C@H]1CC(=O)N[C@@H](CCCCNC(=O)C)C(=O)N[C@@H](CCCCCC(=O)O)C(=O)N[C@@H](Cc2cccc3ccccc23)C(=O)N1	CHEMBL569674	pIC50=7.25
Nc1ccc(cc1)c2onc(c2)C(=O)NCCCCCCC(=O)NO	CHEMBL467793	pIC50=7.25
Nc1ccccc1NC(=O)c2ccc(cc2)C(C(=O)Nc3cccc(F)c3)C(=O)Nc4cccc(F)c4	CHEMBL251336	pIC50=7.25
CC(=O)CCCCC[C@H](NC(=O)c1cncs1)C(=O)Nc2cccc(c2)c3ccccc3	CHEMBL217650	pIC50=7.26
CC(=O)CCCCC[C@H](NS(=O)(=O)c1cccc(c1)[N+](=O)[O-])c2ncc([nH]2)c3ccccc3	CHEMBL472453	pIC50=7.26
CC[C@H]1OC(=O)[C@H](C)C(=O)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@@H]([C@H]2O)N(C)Cc3cccc(c3)c4cn(CCCCCCC(=O)NO)nn4)[C@](C)(C[C@@H](C)C5=NCCN6[C@H]([C@H]5C)[C@]1(C)OC6=O)OC	CHEMBL3736314	pIC50=7.26
CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]3O[C@H](C)C[C@@H]([C@H]3O)N(C)Cc4ccc(cc4)c5cn(CCCCCCCC(=O)NO)nn5)[C@@](C)(C[C@@H](C)C(=O)[C@H](C)[C@@H](O)[C@]1(C)O)OC	CHEMBL502430	pIC50=7.26
CN1CCCCC1C(=O)N[C@@H](CCCCCC(=O)C)C(=O)Nc2nc(cs2)c3ccccc3	CHEMBL217651	pIC50=7.26
Cn1c(\C=C\C(=O)NO)ccc1C(=O)Cc2ccccc2	CHEMBL1213458	pKi=7.26
ONC(=O)CCCCCNC(=O)NC(=O)c1ccc(N2CCOCC2)c(c1)[N+](=O)[O-]	CHEMBL1084341	pIC50=7.26
ONC(=O)c1cc2ccc(NC(=O)CCc3ccccc3)cc2s1	CHEMBL247382	pIC50=7.26
ONC(=O)c1cc2ccc(NCc3ccccc3)cc2s1	CHEMBL245749	pIC50=7.26
ONC(=O)c1cnc(NC2(CC2)c3ccc(F)c(F)c3)nc1	CHEMBL3656009	pIC50=7.26
CN(C)CC(C)(C)Cn1c(CCc2ccc(F)cc2)nc3cc(\C=C\C(=O)NO)ccc13	CHEMBL3648280	pIC50=7.27
COP(=O)(C)Cc1ccc(cc1)C(=O)Nc2cc(ccc2N)c3cccs3	CHEMBL469378	pIC50=7.27
COc1ccc(COC(CCCCCC(=O)NO)C(=O)Nc2ccccc2)cc1	CHEMBL251011	pIC50=7.27
COc1cccc2C(=O)c3c(O)c4C[C@](O)(C[C@H](O[C@H]5C[C@H](NCc6ccc(cc6)c7cn(CCCCCC(=O)NO)nn7)[C@H](O)[C@H](C)O5)c4c(O)c3C(=O)c12)C(=O)C	CHEMBL2023528	pIC50=7.27
Nc1ccccc1NC(=O)c2ccc(nc2)N3CC4CC3CN4c5ccc(F)cc5	CHEMBL235652	pIC50=7.27
ONC(=O)CCCCC[C@H](NC(=O)c1ccc2ccccc2n1)C(=O)Nc3ccc4ncccc4c3	CHEMBL428577	pIC50=7.27
CC(C)CCc1c(OCCCCCCC(=O)NO)ccc2CCC(=O)Oc12	CHEMBL1822050	pIC50=7.28
CC\C=C/CCc1nc2cc(\C=C\C(=O)NO)ccc2n1CC(C)(C)CN(C)C	CHEMBL1830538	pIC50=7.28
COP(=O)(C)c1ccc(cc1)C(=O)Nc2cc(ccc2N)c3cccs3	CHEMBL469369	pIC50=7.28
COc1ccc2cc(ccc2n1)C(=O)NCCCCCCC(=O)NO	CHEMBL3309288	pIC50=7.28
COc1cccc(CCc2nc3cc(\C=C\C(=O)NO)ccc3n2CC(C)(C)CN(C)C)c1	CHEMBL3648290	pIC50=7.28
Nc1ccc(cc1NC(=O)c2ccc(CNC(=O)OCc3ccccc3)cc2)c4cccs4	CHEMBL3664052	pIC50=7.28
Nc1ccc(cc1NC(=O)c2cccnc2)c3ccsc3	CHEMBL256441	pIC50=7.28
Nc1ccccc1NC(=O)c2ccc(CNc3nccc(n3)c4cnc5ccccn45)cc2	CHEMBL2312465	pIC50=7.28
ONC(=O)CCCCCCC(=O)Nc1ccc(cc1)c2ccccc2NC(=O)[C@@H]3CCCN3	CHEMBL2417781	pIC50=7.28
ONC(=O)CCCCCCC(=O)Nc1ccc(cc1)c2cnnn2Cc3ccc(F)cc3	CHEMBL487741	pIC50=7.28
ONC(=O)CCCCCNC(=O)NC(=O)c1ccccc1	CHEMBL1083439	pIC50=7.28
ONC(=O)\C=C\c1ccc2c(c1)nc(CCc3ccccc3)n2CCN4CCCC4	CHEMBL491316	pIC50=7.28
ONC(=O)\C=C\c1cccc(c1)C(=O)c2oc3ccccc3c2	CHEMBL390452	pIC50=7.28
ONC(=O)c1cc2ccc(cc2s1)C(=O)NCc3ccccc3	CHEMBL429429	pIC50=7.28
SCCCCCCNC(=O)c1cc(n[nH]1)c2cccnc2	CHEMBL3758882	pIC50=7.28
SCCCCC[C@H](NC(=O)[C@@H]1[C@H](CNC1=O)c2ccccc2)C(=O)Nc3ccccc3	CHEMBL3356926	pIC50=7.28
CC(C)(C)NCc1c(nc2cc(\C=C\C(=O)NO)ccn12)c3ccc(F)cc3	CHEMBL3689822	pIC50=7.29
CC(C)(C)OC(=O)N[C@@H](CCCCCS)C(=O)Nc1cnc2ccccc2c1	CHEMBL235263	pIC50=7.29
CCC(=O)CCCCC[C@H](NC(=O)CCN(C)C)c1ncc([nH]1)c2cc(OC)c3ccccc3n2	CHEMBL2448568	pIC50=7.29
Cn1cnc(c1)c2ccc(N)c(NC(=O)c3ccc(nc3)N4CCC5(CC4)CNC(=O)O5)c2	CHEMBL3286738	pIC50=7.29
ONC(=O)CCCCC[C@H](NC(=O)c1ccc2ccccc2n1)C(=O)NCc3ccccc3	CHEMBL394309	pIC50=7.29
CC(C)Cc1nc2cc(\C=C\C(=O)NO)ccn2c1CNC(C)(C)C	CHEMBL3689889	pIC50=7.3
CCC(=O)CCCCC[C@@H]1NC(=O)[C@H](C)N(C)C(=O)C[C@H](CC(C)C)NC(=O)[C@H](Cc2c[nH]c3ccccc23)NC1=O	CHEMBL2012813	pIC50=7.3
CCCCN(CC)Cc1c(CC)nc2cc(\C=C\C(=O)NO)ccn12	CHEMBL3689894	pIC50=7.3
CCCCn1cnc2c(NCc3ccc(cc3)C(=O)Nc4ccccc4N)nc(Cl)nc12	CHEMBL404332	pIC50=7.3
CCN(CCC(C)(C)C)Cc1c(C)nc2cc(\C=C\C(=O)NO)ccn12	CHEMBL3689881	pIC50=7.3
CCN(CCC(C)(C)C)Cc1c(nc2cc(\C=C\C(=O)NO)ccn12)c3ccccc3	CHEMBL3689878	pIC50=7.3
CCN(Cc1c(nc2cc(\C=C\C(=O)NO)ccn12)C(C)(C)C)CC(C)(C)C	CHEMBL3689868	pIC50=7.3
CCN1CCN(C(=O)NCc2ccc(cc2)C(=O)Nc3cc(ccc3N)c4cccs4)C(=O)C1=O	CHEMBL1957458	pIC50=7.3
CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@](O)(CN(C)Cc3ccc(cc3)c4cn(CCCCCCC(=O)NO)nn4)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]5O[C@H](C)C[C@@H]([C@H]5O)N(C)C)[C@](C)(O)C[C@@H](C)CN(C)[C@H](C)[C@@H](O)[C@]1(C)O	CHEMBL3735753	pIC50=7.3
CCc1c2CN3C(=O)C4=C(C=C3c2nc5ccc(OCc6cn(CCCCCCC(=O)NO)nn6)cc15)[C@@](O)(CC)C(=O)OC4	CHEMBL2386908	pIC50=7.3
CN(C)C1CCN(Cc2ccc(cc2)C(=O)Nc3cc(ccc3O)c4ccccc4)C1	CHEMBL3664120	pIC50=7.3
CN1CCC(CC1)C(=O)N[C@@H](CCCCCC(=O)C)c2ncc([nH]2)c3ccc(cc3)c4ccccc4	CHEMBL519716	pIC50=7.3
COc1ccc(NCc2ccc(cc2)C(=O)Nc3cc(ccc3N)c4cccs4)cc1OC	CHEMBL237584	pIC50=7.3
COc1ccc(NCc2ccc(cc2)C(=O)Nc3cc(ccc3N)c4ccsc4)cc1OC	CHEMBL399388	pIC50=7.3
COc1ccc(NCc2ccc(cc2)C(=O)Nc3cc(ccc3N)c4cocc4)cc1OC	CHEMBL235192	pIC50=7.3
COc1ccc(cc1)C(=O)Nc2cc(ccc2N)c3cccs3	CHEMBL235210	pIC50=7.3
COc1ccc(cc1)c2cc([nH]c2C(=O)NCc3ccc(cc3)C(=O)Nc4ccccn4)c5ccccc5	CHEMBL3670669	pIC50=7.3
COc1ccc(cc1OC)C2(CC2)Nc3ncc(cn3)C(=O)NO	CHEMBL3656007	pIC50=7.3
COc1ccc(cc1OC)c2ccnc(NCc3ccc(cc3)C(=O)Nc4ccccc4N)n2	CHEMBL271862	pIC50=7.3
C[C@H]1C[C@@H](NC(=O)CCCCCCC(=O)NO)c2cc(ccc2N1C(=O)C)c3ccccc3	CHEMBL3220924	pIC50=7.3
Cc1ccc(cc1F)c2csc(NC(=O)CCCCCCS)n2	CHEMBL3288488	pIC50=7.3
Cc1ccccc1C2(CC2)Nc3ncc(cn3)C(=O)NO	CHEMBL3655996	pIC50=7.3
Nc1ccccc1NC(=O)\C=C\c2ccc(cc2)C(NCCN3CCCCC3)C(=O)Nc4ccc(cc4)c5ccc(cc5)C6CC6	CHEMBL1643325	pIC50=7.3
Nc1ccccc1NC(=O)c2ccc(CNc3nc4ccc(Br)cc4s3)cc2	CHEMBL254112	pIC50=7.3
Nc1ccccc1NC(=O)c2ccc(CNc3nccc(n3)c4ccc(nc4)N5CCOCC5)cc2	CHEMBL479278	pIC50=7.3
Nc1ccccc1NC(=O)c2ccc(cc2)c3ncc(CN4CCC4)cc3F	CHEMBL403812	pIC50=7.3
ONC(=O)CCCCCCC(=O)c1cccs1	CHEMBL99394	pIC50=7.3
ONC(=O)CCCCNC(=O)c1nc(sc1CCOCc2ccccc2)c3nccs3	CHEMBL3287263	pIC50=7.3
ONC(=O)\C=C\c1ccc(NS(=O)(=O)c2ccc(s2)c3cccs3)cc1	CHEMBL3698503	pIC50=7.3
ONC(=O)\C=C\c1ccc(NS(=O)(=O)c2cccc3ccccc23)cc1	CHEMBL168961	pIC50=7.3
ONC(=O)\C=C\c1cccc(c1)c2nc3ccccc3n2CCN4CCOCC4	CHEMBL1095075	pIC50=7.3
ONC(=O)\C=C\c1cccc(c1)c2nc3ccccc3n2Cc4ccccc4	CHEMBL1097981	pIC50=7.3
ONC(=O)\C=C\c1cccc(c1)c2nc3ccccc3n2c4ccc(Cl)cc4	CHEMBL1099094	pIC50=7.3
ONC(=O)c1cc2ccc(CNCc3ccccc3)cc2s1	CHEMBL248383	pIC50=7.3
CN(C)CCn1cnc2cc(ccc12)C(=O)NC(=O)NCCCCCC(=O)NO	CHEMBL1085116	pIC50=7.31
Fc1cccc(c1)c2csc(NC(=O)CCCCCCS)n2	CHEMBL3288484	pIC50=7.31
ONC(=O)\C=C\c1ccc(CNCCc2c([nH]c3ccccc23)c4cccs4)cc1	CHEMBL1819258	pIC50=7.31
Nc1ccc(cc1NC(=O)c2ccccc2)c3cccs3	CHEMBL271949	pIC50=7.32
Nc1ccc(cc1NC(=O)c2cccnc2)c3ccccc3	CHEMBL255805	pIC50=7.32
Nc1ccccc1NC(=O)c2ccc(cc2)C(F)(C(=O)Nc3ccccc3)C(=O)Nc4ccccc4	CHEMBL251756	pIC50=7.32
ONC(=O)CCCCC[C@H](NC(=O)OCc1ccccc1)C(=O)NCc2ccccc2	CHEMBL246589	pIC50=7.32
ONC(=O)CCCCC[C@H](NC(=O)c1cc2ccccc2[nH]1)C(=O)Nc3cccc4cccnc34	CHEMBL221655	pIC50=7.32
Oc1ccc(cc1NC(=O)c2ccc(CN3CCOCC3)cc2)c4ccccc4	CHEMBL3664099	pIC50=7.32
CC(C)[C@H]1NC(=O)[C@@H](Cc2ccccc2)NC(=O)[C@@H](C)NC(=O)C[C@H](OC(=O)CNC1=O)\C=C\CCS	CHEMBL3650144	pIC50=7.33
CCC(=O)CCCCC[C@@H]1NC(=O)[C@H](Cc2ccccc2)NC(=O)C[C@H](CC(C)C)NC(=O)[C@H](Cc3c[nH]c4ccccc34)NC1=O	CHEMBL566873	pIC50=7.33
COc1cc(Cn2c(CCc3ccccc3)nc4cc(\C=C\C(=O)NO)ccc24)cc(OC)c1OC	CHEMBL491688	pIC50=7.33
COc1ccc(CNC(=O)N2CCN(C[C@@H]2C)c3ccc(cn3)C(=O)Nc4ccccc4N)cc1	CHEMBL237540	pIC50=7.33
COc1ccc2[nH]c(C)c(CC(=O)N[C@@H](CCCCCC(=O)NS(=O)(=O)C)c3ncc([nH]3)c4ccc5ccccc5c4)c2c1	CHEMBL506484	pIC50=7.33
COc1cccc2C(=O)c3c(O)c4C[C@](O)(C[C@H](O[C@H]5C[C@H](NCc6ccc(NC(=O)CCCCCCC(=O)NO)cc6)[C@H](O)[C@H](C)O5)c4c(O)c3C(=O)c12)C(=O)C	CHEMBL2023526	pIC50=7.33
COc1ccccc1NC(=O)C(C(=O)Nc2ccccc2OC)c3ccc(cc3)C(=O)Nc4ccccc4N	CHEMBL251338	pIC50=7.33
C[C@H](NC(=O)N1CCN(C[C@@H]1C)c2ccc(cn2)C(=O)Nc3ccccc3N)c4ccccc4	CHEMBL237756	pIC50=7.33
C[C@H]1CN(CCN1C(=O)NCCc2ccccc2)c3ccc(cn3)C(=O)Nc4ccccc4N	CHEMBL237757	pIC50=7.33
Cc1ccc(cc1)S(=O)(=O)N2Cc3ccc(\C=C\C(=O)NO)cc3C2	CHEMBL1808635	pIC50=7.33
Cc1cccc(c1)C2(CC2)Nc3ncc(cn3)C(=O)NO	CHEMBL3656003	pIC50=7.33
Nc1ccc(cc1NC(=O)c2ccc(CN3CCC4(CCCN4)CC3)cc2)c5cccc(F)c5	CHEMBL473475	pIC50=7.33
Nc1ccccc1NC(=O)c2ccc(CC(C(=O)Nc3ccccc3)C(=O)Nc4ccccc4)cc2	CHEMBL398950	pIC50=7.33
ONC(=O)\C=C\c1ccc(CN(CCc2c[nH]c3ccccc23)CCC(F)(F)F)cc1	CHEMBL1819143	pIC50=7.33
ONC(=O)c1cc2ccc(NS(=O)(=O)c3ccccc3)cc2s1	CHEMBL261610	pIC50=7.33
ONC(=O)c1cnc(NC2(CC2)c3ccc(F)cc3)nc1	CHEMBL3655958	pIC50=7.33
CN(C)CC(C)(C)Cn1c(CC(C)(C)C)nc2cc(\C=C\C(=O)NO)ccc12	CHEMBL1830397	pIC50=7.34
ONC(=O)CCCCCCC(=O)Nc1ccc2ccnc(N3CCOCC3)c2c1	CHEMBL3601340	pIC50=7.34
ONC(=O)CCCCCNC(=O)NC(=O)c1ccc(N2CCCCC2)c(c1)[N+](=O)[O-]	CHEMBL1083412	pIC50=7.34
CC(C)(C)NCc1c(nc2cc(\C=C\C(=O)NO)ccn12)c3ccccc3	CHEMBL260959	pIC50=7.35
CC(C)COC(=O)NCc1ccc(cc1)C(=O)Nc2cc(ccc2N)c3ccccc3	CHEMBL3664047	pIC50=7.35
CCCCCCc1nc2cc(\C=C\C(=O)NO)ccc2n1CCN(CC)CC	CHEMBL1830414	pIC50=7.35
CCCCc1nc2cc(\C=C\C(=O)NO)ccc2n1CCN(C)C(C)C	CHEMBL1830421	pIC50=7.35
CC[C@H]1OC(=O)[C@H](C)[C@@H](O)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@@H]([C@H]2O)N(C)Cc3ccc(cc3)c4cn(CCCCCC(=O)NO)nn4)[C@@](C)(C[C@@H](C)C(=O)[C@H](C)[C@@H](O)[C@]1(C)O)OC	CHEMBL501640	pIC50=7.35
COc1cc(cc(OC)c1O)[C@H]2[C@@H]3[C@H](COC3=O)[C@H](Nc4cccc(OCCCCCC(=O)NO)c4)c5cc6OCOc6cc25	CHEMBL2442798	pIC50=7.35
Nc1ccc(cc1NC(=O)C2Cc3ccccc3CO2)c4ccc(F)cc4	CHEMBL3827993	pIC50=7.35
Nc1ccccc1NC(=O)c2ccc(cc2)C(C(=O)Nc3cccc(c3)N4CCOCC4)C(=O)Nc5cccc(c5)N6CCOCC6	CHEMBL400920	pIC50=7.35
Nc1ccccc1NC(=O)c2ccc(cc2)C3CCN(Cc4ccccc4)CC3	CHEMBL254165	pIC50=7.35
ONC(=O)CCCCCCC(=O)c1ccc(Br)cc1	CHEMBL319070	pIC50=7.35
ONC(=O)CCCCCCC(=O)c1ccc(cc1)C(F)(F)F	CHEMBL95241	pIC50=7.35
ONC(=O)CCCCCNC(=O)NC(=O)c1ccc(cc1)[N+](=O)[O-]	CHEMBL1086266	pIC50=7.35
ONC(=O)CCCCCn1nncc1c2ccccc2	CHEMBL2407108	pKi=7.35
ONC(=O)c1cc2ccc(CNc3ccccc3)cc2s1	CHEMBL247784	pIC50=7.35
ONC(=O)c1cnc(NC2(CC2)c3ccc(Cl)cc3)nc1	CHEMBL3656005	pIC50=7.35
O\N=C(/Cc1ccc(O)c(Br)c1)\C(=O)NCCSSCCNC(=O)\C(=N\O)\Cc2ccc(O)c(Br)c2	CHEMBL83747	pIC50=7.35
CC(C)NCCNCc1ccc(cc1)C(=O)Nc2cc(ccc2O)c3ccccc3	CHEMBL3664105	pIC50=7.36
COc1ccc2[nH]c(C)c(CC(=O)N[C@@H](CCCCCC(=O)C)C(=O)Nc3cccc(Cl)c3)c2c1	CHEMBL216176	pIC50=7.36
ONC(=O)CCCCCNC(=O)NC(=O)c1ccc(NC(=O)Cc2ccccc2)cc1	CHEMBL1085053	pIC50=7.36
CC(C)CCc1c(O)c(CCC(=O)NO)ccc1OCCCCCCC(=O)NO	CHEMBL1822042	pIC50=7.37
CCCCC[C@@H]1NC(=O)[C@H]2CCCN2C(=O)[C@H](CCCCCC(=O)NO)NC(=O)[C@@H](CCCCC)NC1=O	CHEMBL3356087	pIC50=7.37
CN(Cc1ccc(cc1)C(=O)Nc2cc(ccc2O)c3ccccc3)C4CCOC4	CHEMBL3664126	pIC50=7.37
CN1C(=O)CC(C)(C)c2cc(ccc12)C(=O)NCCCCCCC(=O)NO	CHEMBL3309286	pIC50=7.37
CN1CCN(CC1)c2ccc(cc2[N+](=O)[O-])C(=O)NC(=O)NCCCCCC(=O)NO	CHEMBL1084340	pIC50=7.37
COc1cc(OC)cc(c1)C2(CC2)Nc3ncc(cn3)C(=O)NO	CHEMBL3655998	pIC50=7.37
COc1ccc(C\C(=N/O)\C(=O)NCCSSCCNC(=O)\C(=N\O)\Cc2ccc(OC)c(Br)c2)cc1Br	CHEMBL2047539	pIC50=7.37
ONC(=O)CCCCC[C@H](NC(=O)[C@H]1CCC(=O)N1)C(=O)Nc2ccccc2	CHEMBL3098690	pIC50=7.37
ONC(=O)CCCCc1ccn(Cc2ccc3ccccc3c2)n1	CHEMBL3335307	pIC50=7.37
CC(C)CCc1c(O)c(CCC(=O)NO)ccc1OCCCCCCCC(=O)NO	CHEMBL1822043	pIC50=7.38
CC(C)N1CCN(CC1)c2nccc3ccc(NC(=O)CCCCCCC(=O)NO)cc23	CHEMBL3601341	pIC50=7.38
CC(C)[C@@H]1NC(=O)[C@]2(C)CSC(=N2)c3cccc(CNC(=O)C[C@H](NC1=O)\C=C\CCS)n3	CHEMBL3593413	pIC50=7.38
CCC(=O)CCCCC[C@@H]1NC(=O)[C@H](CCCCCNC(=O)C)NC(=O)C[C@H](CC(C)C)NC(=O)[C@H](Cc2c[nH]c3ccccc23)NC1=O	CHEMBL569946	pIC50=7.38
CCCCc1nc2cc(\C=C\C(=O)NO)ccc2n1CCNC(C)C	CHEMBL1830396	pIC50=7.38
CCOP(=O)(O)c1ccc(cc1)C(=O)Nc2cc(ccc2N)c3cccs3	CHEMBL513255	pIC50=7.38
CN(C)CC(C)(C)Cn1c(CCc2ccccc2)nc3cc(\C=C\C(=O)NO)ccc13	CHEMBL460963	pIC50=7.38
Nc1ccc(cc1NC(=O)c2ccc(CNC(=O)C3CCCCC3)cc2)c4ccccc4	CHEMBL253227	pIC50=7.38
Nc1ccc(cc1NC(=O)c2ccc(CNCC(=O)O)cc2)c3ccsc3	CHEMBL3664138	pIC50=7.38
ONC(=O)CCCCC[C@H](NC(=O)c1ccc2ccccc2n1)C(=O)Nc3cccc4cccnc34	CHEMBL245986	pIC50=7.38
ONC(=O)c1ccc(cc1)N2CCN(Cc3cccnc3)C2=O	CHEMBL3334999	pIC50=7.38
CC1(C)CC(=O)Nc2ccc(cc12)C(=O)NC[C@@H]3CC[C@H](CCC(=O)NO)CC3	CHEMBL3309300	pIC50=7.39
CCCCCCc1nc2cc(\C=C\C(=O)NO)ccc2n1C3CCNC3	CHEMBL1830405	pIC50=7.39
CCCCCc1nc2cc(\C=C\C(=O)NO)ccc2n1CCN(C)CC	CHEMBL1830419	pIC50=7.39
CCCCCc1nc2cc(\C=C\C(=O)NO)ccc2n1CCNC	CHEMBL1830532	pIC50=7.39
Cc1[nH]c2ccccc2c1CCN3CCc4cc(\C=C\C(=O)NO)ccc4C3	CHEMBL1089701	pIC50=7.39
N[C@@H](Cc1ccccc1)C(=O)Nc2ccccc2c3ccc(NC(=O)CCCCCCC(=O)NO)cc3	CHEMBL389687	pIC50=7.39
Nc1ccccc1NC(=O)c2ccc(COc3ccc4ncnc(Nc5cccc(c5)C#C)c4c3)cc2	CHEMBL3218000	pIC50=7.39
ONC(=O)CCCCCC(=O)Nc1cc2c(Nc3ccc(Cl)c(c3)C(F)(F)F)ncnc2s1	CHEMBL3339013	pIC50=7.39
ONC(=O)c1cc2ccc(NS(=O)(=O)Cc3ccccc3)cc2s1	CHEMBL272614	pIC50=7.39
ONC(=O)c1ccc(cc1)N2CCN(Cc3ccncc3)C2=O	CHEMBL3334998	pIC50=7.39
CC(=O)Nc1ccc(cc1)C(=O)Nc2cc(ccc2N)c3cccs3	CHEMBL235842	pIC50=7.4
CC(C)N(CCn1c(nc2ccccc12)c3cccc(\C=C\C(=O)NO)c3)C(C)C	CHEMBL1096022	pIC50=7.4
CCC(=O)NCc1ccc(cc1)C(=O)Nc2cc(ccc2N)c3cccs3	CHEMBL251819	pIC50=7.4
CCC(C(=O)Nc1ccc2cc(sc2c1)C(=O)NO)c3ccccc3	CHEMBL246783	pIC50=7.4
CCCCCc1nc2cc(\C=C\C(=O)NO)ccn2c1CN(CC)CCCC	CHEMBL3689885	pIC50=7.4
CCCCN(CC)Cc1c(CC(C)C)nc2cc(\C=C\C(=O)NO)ccn12	CHEMBL3689890	pIC50=7.4
CCCCN(CC)Cc1c(CCC(C)C)nc2cc(\C=C\C(=O)NO)ccn12	CHEMBL3689897	pIC50=7.4
CCCCN(CC)Cc1c(CCC)nc2cc(\C=C\C(=O)NO)ccn12	CHEMBL3689888	pIC50=7.4
CCCCN(CC)Cc1c(nc2cc(\C=C\C(=O)NO)ccn12)c3ccccc3	CHEMBL3689876	pIC50=7.4
CCCCc1nc2cc(\C=C\C(=O)NO)ccn2c1CN(C)C	CHEMBL3689840	pIC50=7.4
CCCc1nc2cc(\C=C\C(=O)NO)ccn2c1CNC(C)(C)C	CHEMBL3689879	pIC50=7.4
CCN(CCC(C)(C)C)Cc1c(CCC(C)C)nc2cc(\C=C\C(=O)NO)ccn12	CHEMBL3689899	pIC50=7.4
CN1CC[C@@H](C1)C(=O)N[C@@H](CCCCCC(=O)O)c2ncc([nH]2)c3ccc4ccccc4c3	CHEMBL467876	pIC50=7.4
COc1ccc(NCc2ccc(cc2)C(=O)Nc3cc(ccc3O)c4cccs4)cc1OC	CHEMBL235413	pIC50=7.4
COc1ccc(cc1)n2c(nc3ccccc23)c4cccc(\C=C\C(=O)NO)c4	CHEMBL1099095	pIC50=7.4
C[C@@H]1CN(CCN1C(=O)OCc2ccccc2)c3ccc(cn3)C(=O)Nc4ccccc4N	CHEMBL237108	pIC50=7.4
Cc1nc(Cc2ccccc2)n(CCc3ccccc3)c1c4cccc(\C=C\C(=O)NO)c4	CHEMBL1094094	pIC50=7.4
Nc1ccccc1NC(=O)c2ccc(CNc3nc(N)nc(n3)N4Cc5ccccc5C4)cc2	CHEMBL257835	pIC50=7.4
ONC(=O)\C=C\c1ccc(NS(=O)(=O)c2ccc3oc4ccccc4c3c2)cc1	CHEMBL3698502	pIC50=7.4
ONC(=O)\C=C\c1ccc(NS(=O)(=O)c2cccc3oc4ccccc4c23)cc1	CHEMBL168652	pIC50=7.4
ONC(=O)\C=C\c1ccc(cc1)S(=O)(=O)Nc2ccc(cc2)c3ccccc3	CHEMBL434466	pIC50=7.4
ONC(=O)c1cnc(NCc2ccc(Cl)cc2)nc1	CHEMBL3655919	pIC50=7.4
ONC(=O)c1cnc(NCc2ccc3OCOc3c2)nc1	CHEMBL3655929	pIC50=7.4
CCC(=O)CCCCC[C@H](NC(=O)C1CN(C)C1)c2ncc([nH]2)c3ccc4nccnc4c3	CHEMBL2448571	pIC50=7.41
COc1cc(cc(OC)c1O)[C@H]2[C@@H]3[C@H](COC3=O)[C@H](Nc4cccc(OCCCCCCCC(=O)NO)c4)c5cc6OCOc6cc25	CHEMBL2442692	pIC50=7.41
C[C@@H](Nc1ncc(cn1)C(=O)NO)c2ccccc2	CHEMBL3655944	pIC50=7.41
C[C@@]12CSC(=N1)c3csc(CNC(=O)C[C@H](OC(=O)[C@H](CC(=O)O)NC2=O)\C=C\CCS)n3	CHEMBL3317813	pIC50=7.41
C[C@H]1CN(CCN1C(=O)NCc2ccccc2)c3ccc(cn3)C(=O)Nc4ccccc4N	CHEMBL391111	pIC50=7.41
Nc1ccccc1NC(=O)c2ccc(nc2)N3CC4CC3CN4c5ccc(Cl)cc5	CHEMBL235651	pIC50=7.41
Nc1ccccc1NC(=O)c2ccc(nc2)N3CCC4(CC3)N(CNC4=O)c5ccccc5	CHEMBL487346	pIC50=7.41
