O=C1NC(=O)C(N1)(C1=CC=CC=C1)C1=CC=CC=C1	phenytoin
CCOC(=O)C1=CC=C(N)C=C1	benzocaine
CCCN1CCCC[C@H]1C(=O)NC1=C(C)C=CC=C1C	ropivacaine
CN(C)CCOC(C1=CC=CC=C1)C1=C(C)C=CC=C1	orphenadrine	pIC50=4.7645	pIC50=4.7645	pIC50=4.7645
[H]C1(CCCCN1C)C(=O)NC1=C(C)C=CC=C1C	mepivacaine
NC1=NN=C(C(N)=N1)C1=C(Cl)C(Cl)=CC=C1	lamotrigine
CC(N)COC1=C(C)C=CC=C1C	mexiletine	pKi=4.89	pKi=4.89	pKi=4.89
CCN1C(=O)NC(C1=O)C1=CC=CC=C1	ethotoin
NC1=NC(N)=C(C=C1)\N=N\C1=CC=CC=C1	phenazopyridine
CCC1(NC(=O)N(C)C1=O)C1=CC=CC=C1	mephenytoin
CCN(CC)CC(=O)NC1=C(C)C=CC=C1C	lidocaine	pIC50=4.54	pIC50=4.54	pIC50=4.54
NC(=O)N1C2=CC=CC=C2C=CC2=C1C=CC=C2	carbamazepine	pIC50=4.66	pIC50=4.66	pIC50=4.66
NC(=O)C1=CN(CC2=C(F)C=CC=C2F)N=N1	rufinamide
CCCCNC1=CC=C(C=C1)C(=O)OCCN(C)C	tetracaine	pKi=6.3	pKi=6.3	pKi=6.3	pIC50=5.12
CC(=O)O[C@H]1CC2=C(C=CC=C2)N(C(N)=O)C2=CC=CC=C12	eslicarbazepine acetate
COC[C@@H](NC(=O)C)C(=O)NCc1ccccc1	lacosamide	pIC50=6.74	pIC50=6.74	pIC50=6.74	pIC50=6.74
CCN(CC)CCNC(=O)C1=CC=C(N)C=C1	procainamide
CC(N)C(=O)NC1=C(C)C=CC=C1C	tocainide
CC[C@H](C)[C@@H]1NC(=O)[C@@H]2CSSC[C@@H]3NC(=O)[C@@H](NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(=O)N)NC(=O)[C@@H]4CCCN4C(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CSSC[C@H](NC(=O)[C@@H](N)CC(=O)O)C(=O)N[C@@H](CC(C)C)C(=O)NCC(=O)N[C@@H](Cc5ccccc5)C(=O)N[C@@H](CCSC)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCCN)C(=O)N2)NC(=O)[C@H](CSSC[C@H](NC(=O)[C@H](Cc6c[nH]c7ccccc67)NC(=O)[C@H](CCCCN)NC(=O)[C@H](Cc8cnc[nH]8)NC(=O)[C@H](Cc9c[nH]c%10ccccc9%10)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CO)NC3=O)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](Cc%11ccc(O)cc%11)C(=O)N[C@@H](C(C)C)C(=O)N[C@@H](Cc%12ccccc%12)C(=O)N)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CC(=O)N)NC(=O)[C@H](CC(=O)O)NC(=O)[C@@H]%13CCCN%13C1=O)C(C)C	CHEMBL3800184	pIC50=7.3
CC[C@H](C)[C@@H]1NC(=O)[C@@H]2CSSC[C@@H]3NC(=O)[C@@H](NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(=O)N)NC(=O)[C@@H]4CCCN4C(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CSSC[C@H](NC(=O)[C@@H](N)CC(=O)O)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](Cc5c[nH]c6ccccc56)C(=O)N[C@@H](Cc7ccccc7)C(=O)N[C@@H](CCSC)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCCN)C(=O)N2)NC(=O)[C@H](CSSC[C@H](NC(=O)[C@H](Cc8c[nH]c9ccccc89)NC(=O)[C@H](CCCCN)NC(=O)[C@H](Cc%10cnc[nH]%10)NC(=O)[C@@H](NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CO)NC3=O)[C@@H](C)O)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](Cc%11ccc(O)cc%11)C(=O)N[C@@H](C(C)C)C(=O)N[C@@H](Cc%12ccccc%12)C(=O)N)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CC(=O)N)NC(=O)[C@H](CC(=O)O)NC(=O)[C@@H]%13CCCN%13C1=O)C(C)C	CHEMBL3798309	pIC50=7.3
COc1cc(ccc1c2cccc3cc(ccc23)S(=O)(=O)Nc4ccncn4)C(F)(F)F	CHEMBL3682653	pIC50=7.3
COc1cc2c(OCC23C(=O)N(C[C@H]4CCCO4)c5ccccc35)cn1	CHEMBL2296316	pIC50=7.3
COc1ccc(cn1)c2cc(F)ccc2Oc3ccc(cc3C#N)S(=O)(=O)Nc4nccs4	CHEMBL2324030	pIC50=7.3
COc1cnc(cn1)c2c(F)ccc(F)c2CCNC(=O)c3ccc(COCC(F)(F)F)nc3	CHEMBL2147308	pIC50=7.3
CS(=O)(=O)NC(=O)c1cc(Cl)c(OCC2(F)C3CC4CC(CC2C4)C3)cc1F	CHEMBL3657958	pIC50=7.3
CSCC[C@@H]1NC(=O)[C@H](Cc2ccccc2)NC(=O)CNC(=O)[C@H](CC(C)C)NC(=O)[C@H](CSSC[C@@H]3NC(=O)[C@@H]4CSSC[C@H](NC(=O)[C@H](Cc5c[nH]c6ccccc56)NC(=O)[C@H](CCCCN)NC(=O)[C@H](Cc7cnc[nH]7)NC(=O)[C@@H](NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CO)NC(=O)[C@H](CSSC[C@H](NC(=O)[C@H](CCCCN)NC(=O)[C@H](CCCNC(=N)N)NC1=O)C(=O)N[C@@H](CO)C(=O)N8CCC[C@H]8C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](CC(=O)N)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](CCCCN)C(=O)N4)NC(=O)[C@@H](NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(=O)N)NC(=O)[C@@H]9CCCN9C(=O)[C@H](CCCNC(=N)N)NC3=O)C(C)C)[C@@H](C)O)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](Cc%10ccc(O)cc%10)C(=O)N[C@@H](C(C)C)C(=O)N[C@@H](Cc%11ccccc%11)C(=O)N)NC(=O)[C@@H](N)CC(=O)O	CHEMBL3800075	pIC50=7.3
CSCC[C@@H]1NC(=O)[C@H](Cc2ccccc2)NC(=O)CNC(=O)[C@H](CC(C)C)NC(=O)[C@H](CSSC[C@@H]3NC(=O)[C@@H]4CSSC[C@H](NC(=O)[C@H](Cc5c[nH]c6ccccc56)NC(=O)[C@H](CCCCN)NC(=O)[C@H](Cc7cnc[nH]7)NC(=O)[C@@H](NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CO)NC(=O)[C@H](CSSC[C@H](NC(=O)[C@H](CCCCN)NC(=O)[C@H](CCCNC(=N)N)NC1=O)C(=O)N[C@@H](Cc8cnc[nH]8)C(=O)N9CCC[C@H]9C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](CC(=O)N)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](CCCCN)C(=O)N4)NC(=O)[C@@H](NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(=O)N)NC(=O)[C@@H]%10CCCN%10C(=O)[C@H](CCCNC(=N)N)NC3=O)C(C)C)[C@@H](C)O)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](Cc%11ccc(O)cc%11)C(=O)N[C@@H](C(C)C)C(=O)N[C@@H](Cc%12ccccc%12)C(=O)N)NC(=O)[C@@H](N)CC(=O)O	CHEMBL3798672	pIC50=7.3
Clc1ccc(Oc2ccc(cc2C#N)S(=O)(=O)Nc3ncns3)c(c1)C4CCNCC4	CHEMBL2324377	pIC50=7.3
Clc1ccc(Oc2ccc(cc2C#N)S(=O)(=O)Nc3ncns3)c(c1)c4cc(ncn4)N5CCNCC5	CHEMBL2324029	pIC50=7.3
Clc1ccc(Oc2ccc(cc2Cl)S(=O)(=O)Nc3nncs3)c(c1)c4ccn[nH]4	CHEMBL2324378	pIC50=7.3
Clc1ccc(c(c1)c2ccncc2)c3cccc4cc(ccc34)S(=O)(=O)Nc5ncns5	CHEMBL3682639	pIC50=7.3
Cn1cc(c2ccc(cc2c3ccncc3)C(F)(F)F)c4ccc(cc14)S(=O)(=O)Nc5ncns5	CHEMBL2409210	pIC50=7.3
Cn1nccc1c2cc(Cl)ccc2c3cccc4cc(ccc34)S(=O)(=O)Nc5ncns5	CHEMBL3682636	pIC50=7.3
Cn1nccc1c2cc(F)ccc2Oc3ccc(cc3C#N)S(=O)(=O)Nc4nccs4	CHEMBL2324375	pIC50=7.3
FC(F)(F)c1ccc(c(Cl)c1)c2cccc3cc(ccc23)S(=O)(=O)Nc4ncns4	CHEMBL3682640	pIC50=7.3
Fc1cc(c(F)cc1OC[C@@H]2CNC[C@H]2c3ccc(Cl)cc3)S(=O)(=O)Nc4ncns4	CHEMBL3325533	pIC50=7.3
O=S(=O)(Nc1nccs1)c2ccc(Oc3ccccc3c4ccccc4)c(c2)C#N	CHEMBL2324374	pIC50=7.3
OCCn1nc(cc1c2ccc(Oc3ccc(cc3C#N)S(=O)(=O)Nc4nccs4)cc2)C(F)(F)F	CHEMBL2324376	pIC50=7.3
CN1C(=O)[C@@H](CN(CC2CC2)c3ccccc13)NC(=O)[C@@H](Cc4ccccc4F)NC(=O)OC(C)(C)C	CHEMBL401343	pIC50=7.31
Fc1cc(OCC2CC3CC3C2)c(Cl)cc1C(=O)NS(=O)(=O)C4CC4	CHEMBL3662092	pIC50=7.31
Fc1cc(Oc2ccc(Cl)cc2C3CCNCC3)c(Cl)cc1S(=O)(=O)Nc4cscn4	CHEMBL2324028	pIC50=7.31
NC(=O)c1cn(nc1C(=O)N)c2cccc(c2)c3ccccc3OC(F)(F)F	CHEMBL1631085	pIC50=7.31
COc1cc(c(F)cc1c2nccc3cc(ccc23)S(=O)(=O)Nc4nncs4)c5cccc(F)c5	CHEMBL3687636	pIC50=7.32
COc1cc(ccc1c2nccc3cc(ccc23)S(=O)(=O)Nc4nncs4)c5cc(F)cc(F)c5	CHEMBL3687627	pIC50=7.32
COc1ccc2c(NC3(CCN(CC3)C(=O)c4cccc(Cl)c4)c5cccn25)c1	CHEMBL3322759	pIC50=7.32
Fc1cc(Oc2cc(ccc2c3ccnnc3)C(F)(F)F)c(Cl)cc1S(=O)(=O)Nc4nncs4	CHEMBL2324027	pIC50=7.32
CC1(COc2cc(F)c(cc2C3CC3)C(=O)NS(=O)(=O)N4CCC4)CCC5(CC1)CC5(F)F	CHEMBL3662216	pIC50=7.33
CN1C(=O)[C@@H](CN(CC(F)(F)F)c2ccccc12)NC(=O)[C@@H](Cc3ccccc3F)NC(=O)OC(C)(C)C	CHEMBL254699	pIC50=7.33
CNS(=O)(=O)NC(=O)c1cc(C2CC2)c(OCC3(C)CCC(F)(F)CC3)cc1F	CHEMBL3639609	pIC50=7.33
Cc1cc(C)cc(c1)C(=O)N2CCC3(CC2)Nc4ccccc4n5cccc35	CHEMBL3322666	pIC50=7.33
CC(C)(O)c1cc(C(=O)NS(=O)(=O)N2CCC2)c(F)cc1OCC34CC5CC(CC(C5)C3)C4	CHEMBL3658009	pIC50=7.34
CCC1=CCC(COc2cc(F)c(cc2C3CC3)C(=O)NS(=O)(=O)N4CCC4)CC1	CHEMBL3662107	pIC50=7.34
Fc1ccc(NS(=O)(=O)c2cc(Cl)c(Oc3ccc(Cl)cc3C4CCNCC4)cc2F)nc1	CHEMBL2324026	pIC50=7.34
NC(=O)c1cc(C(=O)N)n(n1)c2cccc(c2)c3cc(F)ccc3OCC(F)(F)C(F)(F)F	CHEMBL1631102	pIC50=7.34
CC(C)N1C(=O)[C@@H](CCc2ccccc12)NC(=O)[C@@H](Cc3ccccc3)NC(=O)OC(C)(C)C	CHEMBL391392	pIC50=7.35
Cc1n[nH]cc1c2cc(Cl)ccc2Oc3ccc(cc3F)S(=O)(=O)Nc4nccs4	CHEMBL2324025	pIC50=7.35
Fc1cc(Oc2ccc(Cl)cc2C3CNC3)c(Cl)cc1S(=O)(=O)Nc4ncns4	CHEMBL2324024	pIC50=7.35
CC(C)(C)n1nccc1c2cc(Cl)ccc2Oc3ccc(cc3Cl)S(=O)(=O)Nc4ncns4	CHEMBL2324022	pIC50=7.36
CC(C)N1C(=O)[C@@H](CCc2ccccc12)NC(=O)[C@@H](Cc3ccccc3F)NC(=O)OC(C)(C)C	CHEMBL445940	pIC50=7.36
CC(C)N1C(=O)[C@@H](COc2ccccc12)NC(=O)[C@@H](Cc3ccccc3OC(F)(F)F)NC(=O)OC(C)(C)C	CHEMBL249358	pIC50=7.36
CC1(C)[C@H]2CC[C@@H](COc3cc(F)c(cc3Cl)C(=O)NS(=O)(=O)C)[C@@H]1C2	CHEMBL3657897	pIC50=7.36
CS(=O)(=O)NC(=O)c1cc(Cl)c(OCC2CCCCCC2)cc1F	CHEMBL3657833	pIC50=7.36
Cn1nc(cc1c2ccc(Oc3ccc(cc3C#N)S(=O)(=O)Nc4nccs4)c(c2)C#N)C(F)(F)F	CHEMBL2324021	pIC50=7.36
Fc1ccc(Oc2ccc(cc2Cl)S(=O)(=O)Nc3ncns3)c(c1)c4ccn[nH]4	CHEMBL2324023	pIC50=7.36
CNS(=O)(=O)NC(=O)c1cc(C2CC2)c(OCC3(C#N)C4CC5CC(CC3C5)C4)cc1F	CHEMBL3657997	pIC50=7.37
CS(=O)(=O)NC(=O)c1cc(C2CC2)c(OC3CCC(CC3)C(F)(F)F)cc1F	CHEMBL3662104	pIC50=7.37
Cn1cc(c2ccc(cc2C3=CCNCC3)C(F)(F)F)c4ccc(cc14)S(=O)(=O)Nc5ncns5	CHEMBL2409213	pIC50=7.37
Fc1cc(O[C@@H]2C3CC4CC2C[C@@](F)(C4)C3)c(cc1C(=O)NS(=O)(=O)C5CC5)C6CC6	CHEMBL3662142	pIC50=7.37
COc1cc(c(F)cc1c2nccc3cc(ccc23)S(=O)(=O)Nc4nncs4)c5ccc(F)c(F)c5	CHEMBL3687635	pIC50=7.39
COc1ccc2c(NC3(CCN(CC3)C(=O)c4ccc5ccccc5n4)c6cccn26)c1	CHEMBL3337599	pIC50=7.39
Cc1cc(nn1c2cccc(c2)c3c(cccc3C(F)(F)F)C(F)(F)F)C(=O)N	CHEMBL1224429	pIC50=7.39
Fc1cc(O[C@@H]2C[C@@H]3CC[C@H]2C3)c(cc1C(=O)NS(=O)(=O)C4CC4)C5CC5	CHEMBL3662108	pIC50=7.39
Fc1cc(Oc2ccc(Cl)cc2c3ccnnc3)c(Cl)cc1S(=O)(=O)Nc4cscn4	CHEMBL2324020	pIC50=7.39
CC(C)N1C(=O)[C@@H](CCc2ccccc12)NC(=O)[C@@H](Cc3ccccc3OC(F)(F)F)NC(=O)OC(C)(C)C	CHEMBL247828	pKi=7.4
CC(C)OCCS(=O)(=O)NC(=O)c1cc(C2CC2)c(OCC34CC5CC(CC(C5)C3)C4)cc1F	CHEMBL3657983	pIC50=7.4
CCC(C)CCN1C(=O)C(O)(c2ccc3OCOc3c2)c4ccccc14	CHEMBL1779937	pIC50=7.4
CC[C@H](C)[C@@H]1NC(=O)[C@@H]2CSSC[C@@H]3NC(=O)[C@@H](NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(=O)N)NC(=O)[C@@H]4CCCN4C(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CSSC[C@H](NC(=O)[C@@H](N)CC(=O)O)C(=O)N[C@@H](CC(C)C)C(=O)NCC(=O)N[C@@H](Cc5ccccc5)C(=O)N[C@@H](CCSC)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCCN)C(=O)N2)NC(=O)[C@H](CSSC[C@H](NC(=O)[C@H](Cc6c[nH]c7ccccc67)NC(=O)[C@H](CCCCN)NC(=O)[C@H](Cc8cnc[nH]8)NC(=O)[C@@H](NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CO)NC3=O)[C@@H](C)O)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](Cc9ccc(O)cc9)C(=O)N[C@@H](C(C)C)C(=O)N[C@@H](Cc%10cccc%11ccccc%10%11)C(=O)N)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CC(=O)N)NC(=O)[C@H](CC(=O)O)NC(=O)[C@@H]%12CCCN%12C1=O)C(C)C	CHEMBL3798843	pIC50=7.4
CC[C@H](C)[C@@H]1NC(=O)[C@@H]2CSSC[C@@H]3NC(=O)[C@@H](NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(=O)N)NC(=O)[C@@H]4CCCN4C(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CSSC[C@H](NC(=O)[C@@H](N)CC(=O)O)C(=O)N[C@@H](CC(C)C)C(=O)NCC(=O)N[C@@H](Cc5ccccc5)C(=O)N[C@@H](CCSC)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCCN)C(=O)N2)NC(=O)[C@H](CSSC[C@H](NC(=O)[C@H](Cc6c[nH]c7ccccc67)NC(=O)[C@H](CCCCN)NC(=O)[C@H](Cc8cnc[nH]8)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CO)NC3=O)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](Cc9ccc(O)cc9)C(=O)N[C@@H](C(C)C)C(=O)N[C@@H](Cc%10ccccc%10)C(=O)N)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CC(=O)N)NC(=O)[C@H](CC(=O)O)NC(=O)[C@@H]%11CCCN%11C1=O)C(C)C	CHEMBL3799377	pIC50=7.4
CC[C@H](C)[C@@H]1NC(=O)[C@@H]2CSSC[C@@H]3NC(=O)[C@@H](NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(=O)N)NC(=O)[C@@H]4CCCN4C(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CSSC[C@H](NC(=O)[C@@H](N)CC(=O)O)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](Cc5cccc6ccccc56)C(=O)N[C@@H](Cc7ccccc7)C(=O)N[C@@H](CCSC)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCCN)C(=O)N2)NC(=O)[C@H](CSSC[C@H](NC(=O)[C@H](Cc8c[nH]c9ccccc89)NC(=O)[C@H](CCCCN)NC(=O)[C@H](Cc%10c[nH]cn%10)NC(=O)[C@@H](NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CO)NC3=O)[C@@H](C)O)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](Cc%11ccc(O)cc%11)C(=O)N[C@@H](C(C)C)C(=O)N[C@@H](Cc%12ccccc%12)C(=O)N)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CC(=O)N)NC(=O)[C@H](CC(=O)O)NC(=O)[C@@H]%13CCCN%13C1=O)C(C)C	CHEMBL3800566	pIC50=7.4
COc1ccc(CN2C(=O)C(O)(c3ccc4OCOc4c3)c5ccccc25)cc1	CHEMBL1779938	pIC50=7.4
COc1ccc(cc1c2nccc3cc(ccc23)S(=O)(=O)Nc4ncns4)c5cccc(F)c5	CHEMBL3687620	pIC50=7.4
COc1cnc(cn1)c2c(C)ccc(F)c2CCNC(=O)c3ccc(COCC(F)(F)F)nc3	CHEMBL2147307	pIC50=7.4
CS(=O)(=O)NC(=O)c1cc(Cl)c(OC2C3CC4CC(CC2C4)C3)cc1F	CHEMBL3657805	pIC50=7.4
Clc1ccc(Oc2ccc(cc2C#N)S(=O)(=O)Nc3ncns3)c(c1)C4CCOCC4	CHEMBL2324415	pIC50=7.4
Clc1ccc(Oc2ccc(cc2C#N)S(=O)(=O)Nc3ncns3)c(c1)c4ccnn4C5CCOC5	CHEMBL2324416	pIC50=7.4
Clc1ccc(c(Oc2ccc(cc2C#N)S(=O)(=O)Nc3nccs3)c1)c4ccn[nH]4	CHEMBL2324018	pIC50=7.4
Cn1nccc1c2cc(Br)ccc2Oc3ccc(cc3C#N)S(=O)(=O)Nc4ncns4	CHEMBL2324017	pIC50=7.4
Cn1nccc1c2cc(ccc2c3nccc4cc(ccc34)S(=O)(=O)Nc5ncns5)C(F)(F)F	CHEMBL3682660	pIC50=7.4
FC(F)(F)CCOc1ccc(cn1)C(=O)NCCc2ccccc2c3cccnc3	CHEMBL2147213	pIC50=7.4
FC(F)(F)c1ccc(c(c1)[N+]#[C-])c2cccc3cc(ccc23)S(=O)(=O)Nc4ncns4	CHEMBL3682633	pIC50=7.4
FC(F)(F)c1ccc(c2cccc3cc(ccc23)S(=O)(=O)Nc4nccs4)c(c1)c5ccnn5C6CNC6	CHEMBL3692143	pIC50=7.4
Fc1cc(OCC23CC4CC(CC(C4)C2)C3)c(cc1C(=O)NS(=O)(=O)N5CC6(CCO6)C5)C7CC7	CHEMBL3662089	pIC50=7.4
Fc1cc(Oc2cc(OC(F)(F)F)ccc2c3ccnnc3)c(Cl)cc1S(=O)(=O)Nc4nncs4	CHEMBL2324016	pIC50=7.4
Fc1cc(Oc2cc(ccc2c3ccnnc3)C#N)c(Cl)cc1S(=O)(=O)Nc4ncns4	CHEMBL2324015	pIC50=7.4
Fc1ccc(Oc2ccc(cc2C#N)S(=O)(=O)Nc3ncc(Cl)s3)c(c1)c4cn[nH]c4	CHEMBL2324019	pIC50=7.4
FC(F)(F)c1cc(c2ccc(Oc3ccc(cc3C#N)S(=O)(=O)Nc4nccs4)cc2)n(n1)C5CNC5	CHEMBL2324414	pIC50=7.41
FC(F)(F)c1ccc(N2CCOc3cc(ccc23)S(=O)(=O)Nc4ncns4)c(Cl)c1	CHEMBL3341981	pIC50=7.41
Fc1cc(Oc2ccc(Cl)cc2c3ccn[nH]3)c(Cl)cc1S(=O)(=O)Nc4nncs4	CHEMBL2324413	pIC50=7.41
O=S(=O)(Nc1ncns1)c2ccc3c(cccc3c2)N4CCC[C@@H]4c5ccncc5	CHEMBL3682684	pIC50=7.41
COCCS(=O)(=O)NC(=O)c1cc(C2CC2)c(OCC3(C)CCC(F)(F)CC3)cc1F	CHEMBL3662084	pIC50=7.42
COc1cc(ccc1c2nccc3cc(ccc23)S(=O)(=O)Nc4ccncn4)c5ccc(F)c(F)c5	CHEMBL3687689	pIC50=7.42
COc1ccc(cc1c2nccc3cc(ccc23)S(=O)(=O)Nc4ccncn4)c5cccc(c5)C(F)(F)F	CHEMBL3687622	pIC50=7.42
Cc1onc(c1NC(=O)NCc2c(F)cccc2Cl)c3c(C)cccc3C	CHEMBL1797401	pIC50=7.42
Clc1ccc(Oc2ccc(cc2C#N)S(=O)(=O)Nc3cscn3)c(c1)c4ccnn4C5CNC5	CHEMBL2324412	pIC50=7.42
Cn1cc(c2ccc(cc2c3cn[nH]c3)C(F)(F)F)c4ccc(cc14)S(=O)(=O)Nc5ncns5	CHEMBL3341979	pIC50=7.42
FC(F)CN1CC[C@H]([C@H](COc2cc(F)c(cc2F)S(=O)(=O)Nc3ncns3)C1)c4ccc(Cl)cc4	CHEMBL3325539	pIC50=7.42
COc1ccc2c(NC3(CCN(CC3)C(=O)c4ccc(OC)c(Cl)c4)c5cccn25)c1	CHEMBL3322776	pIC50=7.43
Fc1cc(OCC23CC4CC(CC(C4)C2)C3)c(Cl)cc1C(=O)NS(=O)(=O)N5CCC5	CHEMBL3657861	pIC50=7.43
CC(C)(F)c1cc(C(=O)NS(=O)(=O)N2CCC2)c(F)cc1OCC34CC5CC(CC(C5)C3)C4	CHEMBL3662083	pIC50=7.44
CCCCOc1cc(F)c(cc1C2CC2)C(=O)NS(=O)(=O)C3CC3	CHEMBL3662184	pIC50=7.44
CN1CC(C1)n2nccc2c3cc(Cl)ccc3Oc4cc(F)c(cc4Cl)S(=O)(=O)Nc5nncs5	CHEMBL2324410	pIC50=7.44
COc1cc(Cl)ccc1c2cccc3cc(ccc23)S(=O)(=O)Nc4nccs4	CHEMBL3682656	pIC50=7.44
COc1cc(c(F)cc1c2nccc3cc(ccc23)S(=O)(=O)Nc4nncs4)c5cc(F)cc(F)c5	CHEMBL3687634	pIC50=7.44
Cn1nccc1c2cc(Cl)ccc2Oc3ccc(cc3F)S(=O)(=O)Nc4ncns4	CHEMBL2324411	pIC50=7.44
Fc1cc(OCC2CCCC2)c(cc1C(=O)NS(=O)(=O)N3CCC3)C4CC4	CHEMBL3658012	pIC50=7.44
CCOc1ncccc1c2cc(ccc2Oc3ccc(Cl)c(c3)C(F)(F)F)C(=O)NS(=O)(=O)C	CHEMBL3341976	pIC50=7.46
COc1ccc2c(NC3(CCN(CC3)C(=O)c4ccc5c(ccn5C)c4)c6cccn26)c1	CHEMBL3337601	pIC50=7.46
Clc1ccc(Oc2ccc(cc2C#N)S(=O)(=O)Nc3ncc(Cl)s3)c(c1)C4CCNCC4	CHEMBL2324409	pIC50=7.46
FC(F)(F)Oc1ccc(Oc2ccc(cc2Cl)S(=O)(=O)Nc3nncs3)c(c1)c4ccnnc4	CHEMBL2324408	pIC50=7.46
Fc1cc(OCC23CC4CC(C2)CC(C4)(C3)OC(=O)C(F)(F)F)c(cc1C(=O)NS(=O)(=O)N5CCC5)C6CC6	CHEMBL3658017	pIC50=7.46
CC(C)N1C(=O)[C@@H](CCc2cc(F)ccc12)NC(=O)[C@@H](Cc3ccccc3OC(F)(F)F)NC(=O)OC(C)(C)C	CHEMBL2391645	pIC50=7.47
COc1cc(c(Cl)cc1c2ncnc3cc(ccc23)S(=O)(=O)Nc4nncs4)c5cccc(F)c5	CHEMBL3687746	pIC50=7.47
COc1cc(ccc1c2nccc3cc(ccc23)S(=O)(=O)Nc4ccncn4)c5cc(F)cc(F)c5	CHEMBL3687690	pIC50=7.47
COc1ccc(cc1c2nccc3cc(ccc23)S(=O)(=O)Nc4nncs4)c5cccc(c5)C(F)(F)F	CHEMBL3687617	pIC50=7.47
Cc1nsc(NS(=O)(=O)c2cc(Cl)c(Oc3ccc(Cl)cc3c4ccnn4C)cc2F)n1	CHEMBL2324403	pIC50=7.47
Clc1ccc(Oc2ccc(cc2C#N)S(=O)(=O)Nc3ncc(I)s3)c(c1)c4cn[nH]c4	CHEMBL2324404	pIC50=7.47
Cn1nccc1c2cc(Cl)ccc2Oc3cc(F)c(cc3Cl)S(=O)(=O)Nc4cscn4	CHEMBL2324405	pIC50=7.47
Fc1cc(OCC2CCC3C(C2)C3(F)F)c(cc1C(=O)NS(=O)(=O)N4CCC4)C5CC5	CHEMBL3662152	pIC50=7.47
Fc1cc(Oc2ccc(Cl)cc2c3ccnnc3)c(Cl)cc1S(=O)(=O)Nc4nncs4	CHEMBL2324401	pIC50=7.47
Fc1cc(Oc2ccc(cc2C#N)S(=O)(=O)Nc3ncns3)c(cc1Cl)c4ccn[nH]4	CHEMBL2324406	pIC50=7.47
Fc1cc(ccc1Oc2ccc(OC(F)(F)F)cc2c3ccn[nH]3)S(=O)(=O)Nc4ncns4	CHEMBL2324407	pIC50=7.47
Nc1n[nH]cc1c2cc(Cl)ccc2Oc3cc(F)c(cc3Cl)S(=O)(=O)Nc4cccnn4	CHEMBL2324402	pIC50=7.47
CCCCCC12CCC(COc3cc(F)c(cc3Cl)C(=O)NS(=O)(=O)N(C)C)(CC1)CC2	CHEMBL3657869	pIC50=7.48
